JobTitle,Company Size,company_Industry,Country,Remote Type,Exp. Level,Years_Experience,Education  Level,Skills - Python,Skills - SQL,Skills - ML,Skills-DeepLearning,skills_Cloud,Posting Month,posting_Year,Hiring Urgency,Total_Skills,advanced_skill_score,ai_specialist,exp_per_skill,experience_intensity,ml_cloud_combination,job_title_popularity,industry_frequency,premium_candidate,Salary (USD)
2,2,4,6,1,2,4.0,2,1,0,0,1,0,3,2025,1,2,6,0,2.0,24.0,0,1626,1611,0,93307.0
2,0,3,0,0,1,8.8,2,0,1,1,0,1,9,2020,1,3,7,0,2.9333333333333336,61.60000000000001,1,1626,1551,0,61640.0
3,2,4,3,2,2,0.0,0,1,1,1,0,1,12,2024,1,4,9,0,0.0,0.0,1,1623,1611,0,97364.0
3,2,2,3,1,1,10.0,2,0,0,1,0,0,7,2025,1,1,3,0,10.0,30.0,0,1623,1595,0,80025.0
1,0,4,2,2,2,14.0,2,0,0,1,0,1,1,2025,1,2,6,0,7.0,84.0,1,1714,1611,0,115779.0
5,0,4,3,1,1,5.0,1,0,0,0,0,1,1,2021,1,1,3,0,5.0,15.0,0,1682,1611,0,100141.0
3,2,2,1,1,3,7.0,2,0,1,1,1,1,11,2026,1,4,11,1,1.75,77.0,1,1623,1595,0,137564.0
2,1,3,5,2,1,1.0,2,1,1,1,0,1,3,2024,1,4,9,0,0.25,9.0,1,1626,1551,0,74637.0
1,0,2,1,0,2,14.0,1,1,0,1,0,1,1,2021,1,3,8,0,4.666666666666667,112.0,1,1714,1595,0,119679.0
0,1,3,7,2,3,6.0,1,0,0,1,1,0,6,2025,1,2,7,1,3.0,42.0,0,1679,1551,1,167042.0
1,0,0,5,2,3,9.0,1,1,1,1,0,0,1,2021,2,3,6,0,3.0,54.0,0,1714,1567,0,99595.0
3,0,1,1,3,2,8.0,2,0,1,1,0,1,2,2022,2,3,7,0,2.6666666666666665,56.0,1,1623,1531,0,123308.0
1,1,3,2,1,3,7.0,1,0,1,0,0,0,8,2024,2,1,1,0,7.0,7.0,0,1714,1551,0,116856.0
1,0,1,0,2,1,11.0,2,0,1,1,1,1,1,2026,2,4,11,1,2.75,121.0,1,1714,1531,0,108119.0
4,0,3,5,0,1,7.0,1,1,1,1,0,0,8,2023,2,3,6,0,2.333333333333333,42.0,0,1661,1551,0,67733.0
3,0,5,1,0,4,10.0,2,0,1,0,0,0,4,2021,2,1,1,0,10.0,10.0,0,1623,1494,0,115900.0
2,0,5,5,2,1,14.0,1,0,1,1,1,1,10,2020,2,4,11,1,3.5,154.0,1,1626,1494,0,84029.0
2,1,4,0,0,3,7.0,1,1,1,1,0,0,6,2025,2,3,6,0,2.333333333333333,42.0,0,1626,1611,0,117200.0
4,2,1,1,0,2,6.0,3,1,1,0,1,1,12,2020,1,4,10,0,1.5,60.0,0,1661,1531,0,88738.0
0,0,4,6,1,3,0.0,0,0,1,0,0,1,9,2020,1,2,4,0,0.0,0.0,0,1679,1611,1,165687.0
0,1,4,7,1,2,7.0,3,0,0,1,1,1,4,2024,1,3,10,1,2.333333333333333,70.0,1,1679,1611,0,152849.0
2,1,3,0,2,1,7.0,2,0,1,0,1,0,5,2024,1,2,5,0,3.5,35.0,0,1626,1551,0,66550.0
0,0,4,4,1,4,11.0,2,1,1,0,1,1,5,2026,1,4,10,0,2.75,110.0,0,1679,1611,0,122460.0
5,0,0,0,2,2,6.0,2,1,0,1,1,0,6,2022,1,3,9,1,2.0,54.0,0,1682,1567,0,160451.0
2,0,3,5,2,3,13.0,0,1,0,0,0,1,9,2020,1,2,5,0,6.5,65.0,0,1626,1551,0,127452.0
3,1,0,3,2,1,1.0,0,0,0,0,1,0,7,2025,0,1,4,0,1.0,4.0,0,1623,1567,0,113873.0
3,0,0,7,1,2,12.0,0,0,1,0,1,0,2,2026,0,2,5,0,6.0,60.0,0,1623,1567,0,113873.0
0,0,3,3,0,3,0.0,1,0,0,1,0,0,2,2025,0,1,3,0,0.0,0.0,0,1679,1551,0,154916.0
1,1,0,0,1,1,4.0,2,1,1,1,1,1,1,2022,0,5,13,1,0.8,52.0,1,1714,1567,0,87562.0
3,0,0,6,2,1,7.0,0,0,0,0,0,1,5,2023,0,1,3,0,7.0,21.0,0,1623,1567,0,99705.0
3,2,4,4,2,1,8.0,0,0,1,0,1,1,9,2022,2,3,8,0,2.6666666666666665,64.0,0,1623,1611,0,73964.0
4,0,3,6,0,3,5.0,1,0,1,0,0,1,12,2022,2,2,4,0,2.5,20.0,0,1661,1551,0,125979.0
1,2,5,6,0,0,1.0,2,0,1,0,1,0,2,2024,2,2,5,0,0.5,5.0,0,1714,1494,0,66501.0
4,0,6,7,1,2,4.0,1,0,1,0,0,0,5,2024,2,1,1,0,4.0,4.0,0,1661,676,0,113873.0
0,1,4,5,0,1,5.0,0,1,1,1,0,1,5,2021,2,4,9,0,1.25,45.0,1,1679,1611,0,113400.0
6,2,5,6,2,3,7.0,1,1,1,0,1,1,11,2025,2,4,10,0,1.75,70.0,0,40,1494,0,117467.0
6,2,1,0,1,1,0.0,0,0,1,1,1,1,11,2021,0,4,11,1,0.0,0.0,1,40,1531,0,123128.0
2,3,5,1,2,1,12.0,1,0,1,0,1,0,1,2020,2,2,5,0,6.0,60.0,0,1626,1494,0,68228.0
0,3,3,1,2,3,2.0,2,0,0,0,1,0,6,2025,2,1,4,0,2.0,8.0,0,1679,1551,0,156289.0
0,2,0,6,1,1,7.0,0,1,1,1,0,0,11,2025,0,3,6,0,2.333333333333333,42.0,0,1679,1567,0,121021.0
1,0,0,6,2,2,3.0,0,1,1,1,0,0,4,2026,0,3,6,0,1.0,18.0,0,1714,1567,0,93312.0
1,1,0,0,2,3,12.0,2,1,1,1,0,1,6,2026,0,4,9,0,3.0,108.0,1,1714,1567,0,127725.0
2,0,0,6,0,3,13.0,0,0,1,1,1,0,8,2020,0,3,8,1,4.333333333333333,104.0,0,1626,1567,0,111206.0
5,0,0,3,2,2,13.0,1,0,0,1,0,1,12,2026,0,2,6,0,6.5,78.0,1,1682,1567,0,151379.0
1,1,0,1,0,2,14.0,1,1,0,0,1,0,7,2024,0,2,6,0,7.0,84.0,0,1714,1567,0,85224.0
4,2,3,2,1,2,0.0,2,0,1,1,0,1,1,2021,1,3,7,0,0.0,0.0,1,1661,1551,0,87679.0
3,3,0,3,1,3,4.0,0,0,0,1,1,0,7,2024,1,2,7,1,2.0,28.0,0,1623,1567,0,134912.0
4,2,1,0,2,2,14.0,1,0,1,0,0,1,8,2026,1,2,4,0,7.0,56.0,0,1661,1531,0,103466.0
0,0,6,6,2,2,10.0,2,1,1,1,0,1,11,2020,1,4,9,0,2.5,90.0,1,1679,676,0,140919.0
4,0,3,1,0,2,7.0,3,1,1,1,0,1,5,2021,1,4,9,0,1.75,63.0,1,1661,1551,0,115649.0
2,2,3,0,0,2,7.0,2,0,1,0,0,1,11,2025,1,2,4,0,3.5,28.0,0,1626,1551,0,78845.0
4,2,4,2,0,1,8.0,1,1,0,0,1,1,7,2023,0,3,9,0,2.6666666666666665,72.0,0,1661,1611,0,70400.0
1,0,4,3,2,2,11.0,2,0,1,0,1,0,7,2021,0,2,5,0,5.5,55.0,0,1714,1611,0,112430.0
2,2,2,4,2,1,10.0,1,0,1,1,1,0,6,2024,0,3,8,1,3.333333333333333,80.0,0,1626,1595,0,84280.0
4,0,5,3,1,1,3.0,0,0,0,1,0,0,4,2020,0,1,3,0,3.0,9.0,0,1661,1494,1,202887.5
0,1,1,1,2,1,7.0,0,0,0,1,0,0,2,2020,0,1,3,0,7.0,21.0,0,1679,1531,0,61640.0
1,2,3,1,1,3,9.0,1,0,1,0,1,0,12,2021,0,2,5,0,4.5,45.0,0,1714,1551,0,110388.0
0,0,3,3,1,2,14.0,1,1,1,1,0,1,2,2022,0,4,9,0,3.5,126.0,1,1679,1551,1,176320.0
2,1,4,3,1,1,12.0,1,1,0,0,1,1,6,2020,0,3,9,0,4.0,108.0,0,1626,1611,0,79746.0
2,0,4,3,1,3,12.0,0,1,0,0,0,0,5,2026,0,1,2,0,12.0,24.0,0,1626,1611,0,102005.0
0,2,4,6,0,4,14.0,2,1,0,1,1,0,10,2021,0,3,9,1,4.666666666666667,126.0,0,1679,1611,1,165347.0
5,2,2,0,1,2,14.0,2,0,0,0,0,1,4,2026,2,1,3,0,14.0,42.0,0,1682,1595,0,136276.0
4,0,0,5,2,3,11.0,2,0,0,1,1,0,3,2024,2,2,7,1,5.5,77.0,0,1661,1567,0,125990.0
3,2,3,3,3,2,11.0,0,0,0,0,0,1,1,2024,2,1,3,0,11.0,33.0,0,1623,1551,0,119900.0
2,3,5,1,2,3,13.0,0,1,1,0,0,1,11,2023,2,3,6,0,4.333333333333333,78.0,0,1626,1494,0,111530.0
3,2,1,5,0,1,7.0,1,0,0,1,0,1,1,2026,1,2,6,0,3.5,42.0,1,1623,1531,0,113873.0
5,0,4,5,0,3,3.0,1,0,0,1,0,1,6,2026,1,2,6,0,1.5,18.0,1,1682,1611,0,155028.0
0,0,2,5,2,2,4.0,0,1,0,0,1,1,1,2025,0,3,9,0,1.3333333333333333,36.0,0,1679,1595,0,155388.0
4,2,0,5,1,4,7.0,1,0,1,1,1,1,1,2024,0,4,11,1,1.75,77.0,1,1661,1567,0,141339.0
4,0,6,5,0,3,1.0,3,0,0,0,1,1,5,2022,1,2,7,0,0.5,7.0,0,1661,676,0,133485.0
1,0,0,5,2,1,1.0,0,1,1,0,0,0,10,2026,1,2,3,0,0.5,3.0,0,1714,1567,0,70497.0
5,0,2,5,1,2,7.0,3,1,0,0,0,0,8,2025,1,1,2,0,7.0,14.0,0,1682,1595,0,133398.0
4,0,0,5,1,2,10.0,0,0,0,1,1,1,12,2020,1,3,10,1,3.333333333333333,100.0,1,1661,1567,0,115510.0
1,1,0,0,1,3,10.0,2,1,1,1,1,0,5,2021,1,4,10,1,2.5,100.0,0,1714,1567,0,118149.0
0,0,2,0,1,3,12.0,2,1,0,1,0,0,1,2021,1,2,5,0,6.0,60.0,0,1679,1595,1,176308.0
4,0,3,3,0,3,12.0,0,0,1,0,0,1,8,2026,1,2,4,0,6.0,48.0,0,1661,1551,0,105724.0
5,1,6,4,0,1,6.0,1,1,1,1,0,0,1,2022,1,3,6,0,2.0,36.0,0,1682,676,0,100109.0
4,2,1,1,1,2,13.0,2,0,0,1,0,1,1,2022,1,2,6,0,6.5,78.0,1,1661,1531,0,88142.0
3,3,2,1,0,3,5.0,3,0,1,1,0,0,4,2025,1,2,4,0,2.5,20.0,0,1623,1595,0,133756.0
3,2,5,0,1,3,10.0,1,1,1,1,1,0,1,2023,1,4,10,1,2.5,100.0,0,1623,1494,0,127164.0
2,1,3,5,1,1,0.0,0,0,1,1,0,1,3,2022,1,3,7,0,0.0,0.0,1,1626,1551,0,71268.0
5,0,0,3,0,4,6.0,1,0,1,0,0,0,4,2022,1,1,1,0,6.0,6.0,0,1682,1567,0,121856.0
0,0,4,3,2,3,3.0,0,1,0,1,1,0,10,2023,1,3,9,1,1.0,27.0,0,1679,1611,1,174695.0
5,2,3,1,2,1,5.0,1,1,0,0,1,1,6,2025,1,3,9,0,1.6666666666666667,45.0,0,1682,1551,0,110642.0
2,1,1,1,2,3,14.0,1,1,1,1,1,0,6,2026,1,4,10,1,3.5,140.0,0,1626,1531,0,131891.0
3,0,5,5,1,1,10.0,0,0,0,1,0,0,8,2020,1,1,3,0,10.0,30.0,0,1623,1494,0,113873.0
2,1,1,5,0,1,0.0,0,0,0,1,0,1,1,2026,1,2,6,0,0.0,0.0,1,1626,1531,0,74078.0
1,0,4,4,1,1,10.0,2,0,1,1,0,1,11,2020,1,3,7,0,3.333333333333333,70.0,1,1714,1611,0,75336.0
0,1,3,5,0,2,11.0,1,1,0,1,1,0,3,2023,1,3,9,1,3.6666666666666665,99.0,0,1679,1551,0,128643.0
2,0,2,2,1,1,1.7,2,1,0,1,0,1,7,2022,1,3,8,0,0.5666666666666667,13.6,1,1626,1595,0,75011.0
1,1,3,6,1,1,7.0,0,0,1,0,1,1,4,2023,1,3,8,0,2.333333333333333,56.0,0,1714,1551,0,89491.0
3,3,2,5,2,2,6.0,0,0,1,1,1,1,1,2023,1,4,11,1,1.5,66.0,1,1623,1595,0,116392.0
1,0,3,4,1,2,0.0,2,0,0,1,1,0,6,2021,1,2,7,1,0.0,0.0,0,1714,1551,0,106400.0
1,1,1,5,1,2,3.0,3,0,0,0,1,0,11,2020,1,1,4,0,3.0,12.0,0,1714,1531,0,92241.0
5,1,5,7,0,4,5.0,2,1,1,1,0,1,2,2021,1,4,9,0,1.25,45.0,1,1682,1494,0,117317.0
4,1,0,3,1,2,1.0,1,0,1,1,0,1,2,2020,1,3,7,0,0.3333333333333333,7.0,1,1661,1567,0,102636.0
3,0,4,2,2,2,11.7,0,0,0,0,0,1,8,2024,1,1,3,0,11.7,35.099999999999994,0,1623,1611,0,98601.0
5,0,4,1,0,3,0.0,2,1,1,0,0,1,5,2025,1,3,6,0,0.0,0.0,0,1682,1611,0,148770.0
2,2,3,2,0,3,2.0,2,0,1,1,0,0,1,2025,0,2,4,0,1.0,8.0,0,1626,1551,0,131602.0
0,1,1,1,2,1,8.0,1,1,0,1,1,0,9,2022,0,3,9,1,2.6666666666666665,72.0,0,1679,1531,0,116762.0
3,0,3,4,1,3,1.0,1,1,1,1,0,1,3,2024,0,4,9,0,0.25,9.0,1,1623,1551,0,114004.0
4,3,0,2,1,2,1.0,1,1,0,1,1,1,7,2025,0,4,12,1,0.25,12.0,1,1661,1567,0,132824.0
1,0,3,5,0,1,0.0,2,1,1,0,0,1,4,2021,0,3,6,0,0.0,0.0,0,1714,1551,0,79944.0
4,1,3,1,2,1,7.0,2,1,1,0,0,0,5,2024,0,2,3,0,3.5,21.0,0,1661,1551,0,61640.0
2,0,3,6,1,2,0.8,2,1,0,1,0,0,6,2024,1,2,5,0,0.4,4.0,0,1626,1551,0,107886.0
2,0,4,0,1,2,8.0,3,1,0,1,0,1,1,2023,1,3,8,0,2.6666666666666665,64.0,1,1626,1611,0,89900.0
4,3,0,0,1,2,7.0,2,1,0,0,0,1,6,2022,1,2,5,0,3.5,35.0,0,1661,1567,0,104394.0
5,0,1,6,1,1,10.0,1,0,1,0,0,1,7,2022,1,2,4,0,5.0,40.0,0,1682,1531,0,104648.0
2,0,2,5,2,2,6.0,3,1,1,1,0,1,7,2020,1,4,9,0,1.5,54.0,1,1626,1595,0,99598.0
5,0,4,6,1,2,4.0,2,1,0,0,0,1,6,2021,1,2,5,0,2.0,20.0,0,1682,1611,0,123878.0
5,0,3,1,3,3,2.0,0,1,1,1,1,1,5,2021,1,5,13,1,0.4,26.0,1,1682,1551,1,200825.0
1,2,6,0,3,4,4.0,1,0,0,1,1,1,2,2021,1,3,10,1,1.3333333333333333,40.0,1,1714,676,0,138658.0
3,3,0,4,0,2,7.0,1,0,1,0,0,1,1,2025,1,2,4,0,3.5,28.0,0,1623,1567,0,80809.0
2,0,3,2,0,3,13.0,0,0,0,0,0,1,1,2024,1,1,3,0,13.0,39.0,0,1626,1551,0,107472.0
4,0,5,0,3,3,14.0,0,0,0,1,1,0,7,2021,1,2,7,1,7.0,98.0,0,1661,1494,0,154917.0
5,3,4,4,2,2,1.0,1,0,0,1,0,0,9,2025,1,1,3,0,1.0,3.0,0,1682,1611,0,132335.0
1,0,5,3,1,2,13.6,3,0,0,1,0,1,2,2022,1,2,6,0,6.8,81.6,1,1714,1494,0,122784.0
5,1,1,4,0,2,9.0,0,0,1,0,0,0,9,2023,0,1,1,0,9.0,9.0,0,1682,1531,0,134918.0
2,0,4,0,2,2,1.0,2,0,1,1,0,1,3,2020,0,3,7,0,0.3333333333333333,7.0,1,1626,1611,0,61640.0
4,2,2,2,1,4,14.0,3,1,0,1,0,1,3,2026,0,3,8,0,4.666666666666667,112.0,1,1661,1595,0,77549.0
1,0,2,6,2,3,5.0,2,1,1,1,0,0,4,2020,0,3,6,0,1.6666666666666667,30.0,0,1714,1595,0,134944.0
4,2,1,6,0,1,12.0,2,1,1,1,0,0,8,2026,0,3,6,0,4.0,72.0,0,1661,1531,0,63419.0
5,0,3,3,0,2,9.0,2,1,1,1,1,0,4,2026,0,4,10,1,2.25,90.0,0,1682,1551,0,161620.0
1,1,1,5,0,2,13.0,2,0,0,1,0,0,4,2023,0,1,3,0,13.0,39.0,0,1714,1531,0,86062.0
0,3,6,7,1,1,7.0,0,1,0,1,0,1,1,2024,0,3,8,0,2.333333333333333,56.0,1,1679,676,0,116824.0
2,0,0,2,0,1,9.0,1,0,1,0,0,1,12,2025,0,2,4,0,4.5,36.0,0,1626,1567,0,78124.0
3,1,3,3,1,3,0.0,3,1,1,0,0,1,3,2022,0,3,6,0,0.0,0.0,0,1623,1551,0,122400.0
1,0,6,2,0,2,12.0,0,0,1,0,1,1,4,2025,0,3,8,0,4.0,96.0,0,1714,676,0,113873.0
5,0,2,0,2,2,12.0,2,0,1,1,0,0,4,2022,0,2,4,0,6.0,48.0,0,1682,1595,0,150432.0
3,3,3,5,1,3,4.0,2,1,1,0,0,1,2,2022,0,3,6,0,1.3333333333333333,24.0,0,1623,1551,0,133098.0
5,0,5,0,2,1,8.0,1,1,1,1,1,0,9,2022,0,4,10,1,2.0,80.0,0,1682,1494,0,61640.0
2,2,0,1,1,4,14.0,3,1,0,0,0,0,11,2021,2,1,2,0,14.0,28.0,0,1626,1567,0,61640.0
5,2,0,3,1,3,0.0,1,0,1,1,1,0,6,2021,2,3,8,1,0.0,0.0,0,1682,1567,0,113873.0
5,0,3,0,1,3,9.0,1,0,0,1,0,1,6,2026,2,2,6,0,4.5,54.0,1,1682,1551,1,168800.0
4,0,5,0,1,2,14.0,2,1,1,1,0,0,2,2020,2,3,6,0,4.666666666666667,84.0,0,1661,1494,0,112774.0
5,0,5,1,1,2,7.0,2,1,1,0,1,0,10,2022,2,3,7,0,2.333333333333333,49.0,0,1682,1494,0,133408.0
3,2,2,6,2,3,7.0,2,0,1,1,1,0,3,2022,2,3,8,1,2.333333333333333,56.0,0,1623,1595,0,131100.0
4,2,0,0,0,1,13.0,2,0,0,1,1,1,10,2021,2,3,10,1,4.333333333333333,130.0,1,1661,1567,0,90956.0
2,2,3,1,1,1,11.0,2,0,0,1,1,1,12,2026,0,3,10,1,3.6666666666666665,110.0,1,1626,1551,0,88229.0
2,0,0,2,1,4,9.0,2,1,1,1,1,1,2,2023,0,5,13,1,1.8,117.0,1,1626,1567,0,148453.0
1,0,3,5,0,2,4.0,3,0,1,0,0,0,7,2025,0,1,1,0,4.0,4.0,0,1714,1551,0,78680.0
4,3,3,4,0,3,6.0,1,1,0,0,0,1,2,2025,0,2,5,0,3.0,30.0,0,1661,1551,1,202887.5
5,1,3,5,0,1,7.0,1,1,1,0,0,0,4,2025,0,2,3,0,3.5,21.0,0,1682,1551,0,94047.0
3,1,3,4,1,1,2.0,1,1,1,1,0,1,1,2021,1,4,9,0,0.5,18.0,1,1623,1551,0,73420.0
3,0,2,5,2,4,1.0,1,1,0,0,1,0,1,2024,1,2,6,0,0.5,6.0,0,1623,1595,0,61640.0
1,2,1,5,1,2,7.0,2,0,1,1,1,0,7,2024,1,3,8,1,2.333333333333333,56.0,0,1714,1531,0,100360.0
5,2,4,6,0,3,7.0,3,0,0,0,1,1,1,2021,1,2,7,0,3.5,49.0,0,1682,1611,0,153752.0
3,0,3,1,0,1,1.0,0,1,1,0,0,0,8,2021,1,2,3,0,0.5,3.0,0,1623,1551,0,66347.0
2,3,4,6,2,2,13.0,1,1,0,1,1,0,3,2024,1,3,9,1,4.333333333333333,117.0,0,1626,1611,0,120193.0
3,0,1,1,2,3,2.0,2,0,1,0,0,1,3,2022,1,2,4,0,1.0,8.0,0,1623,1531,0,129390.0
5,2,3,4,1,2,11.0,1,0,1,0,1,1,4,2024,1,3,8,0,3.6666666666666665,88.0,0,1682,1551,0,125600.0
4,1,4,4,2,3,13.0,2,1,1,0,1,1,4,2020,1,4,10,0,3.25,130.0,0,1661,1611,0,61640.0
4,0,4,1,2,1,10.0,2,1,0,1,1,0,4,2020,1,3,9,1,3.333333333333333,90.0,0,1661,1611,0,84625.0
2,0,2,6,0,1,7.0,1,0,1,1,1,1,7,2020,1,4,11,1,1.75,77.0,1,1626,1595,0,114730.0
2,0,0,2,1,1,8.0,2,0,1,0,1,0,9,2020,1,2,5,0,4.0,40.0,0,1626,1567,0,81934.0
0,2,4,6,0,4,14.0,2,1,0,1,1,1,10,2021,1,4,12,1,3.5,168.0,1,1679,1611,1,165300.0
1,1,2,1,1,2,4.0,0,1,1,1,0,1,8,2024,0,4,9,0,1.0,36.0,1,1714,1595,0,102566.0
2,0,4,2,1,1,13.0,2,0,1,0,0,0,3,2023,0,1,1,0,13.0,13.0,0,1626,1611,0,61640.0
3,1,5,3,1,3,13.0,0,0,0,0,1,1,11,2023,0,2,7,0,6.5,91.0,0,1623,1494,1,202887.5
3,0,4,3,2,1,3.0,3,0,0,1,1,0,3,2020,0,2,7,1,1.5,21.0,0,1623,1611,0,77045.0
5,0,0,0,0,2,9.0,0,1,1,1,0,0,11,2022,0,3,6,0,3.0,54.0,0,1682,1567,0,113873.0
3,0,0,4,2,1,0.0,2,0,1,0,1,0,6,2022,1,2,5,0,0.0,0.0,0,1623,1567,0,61640.0
5,2,4,4,3,1,5.0,3,0,0,0,1,0,10,2022,1,1,4,0,5.0,20.0,0,1682,1611,0,106171.0
2,0,4,0,0,2,6.0,2,0,1,1,0,1,11,2020,1,3,7,0,2.0,42.0,1,1626,1611,0,122230.0
4,1,0,2,0,2,14.0,2,1,0,0,1,1,10,2026,1,3,9,0,4.666666666666667,126.0,0,1661,1567,0,86338.0
2,0,3,6,2,3,7.0,2,1,1,1,1,1,7,2026,1,5,13,1,1.4,91.0,1,1626,1551,0,113873.0
2,1,4,4,0,3,11.0,1,1,1,0,1,1,11,2026,1,4,10,0,2.75,110.0,0,1626,1611,0,123856.0
4,1,4,4,1,4,0.0,2,1,1,0,0,1,11,2024,1,3,6,0,0.0,0.0,0,1661,1611,0,105153.0
3,0,0,1,2,1,7.0,3,0,1,0,1,1,9,2026,1,3,8,0,2.333333333333333,56.0,0,1623,1567,0,75597.0
3,0,2,7,2,2,11.0,3,0,1,0,0,1,3,2025,1,2,4,0,5.5,44.0,0,1623,1595,0,109385.0
0,0,1,4,3,2,8.0,1,0,1,0,1,1,3,2025,0,3,8,0,2.6666666666666665,64.0,0,1679,1531,0,160676.0
3,0,6,1,2,3,7.0,1,1,0,0,1,0,1,2025,0,2,6,0,3.5,42.0,0,1623,676,0,113993.0
3,1,2,1,1,1,2.0,0,0,0,1,0,0,1,2025,0,1,3,0,2.0,6.0,0,1623,1595,0,68406.0
4,0,5,4,0,3,7.0,1,0,1,0,1,1,8,2024,0,3,8,0,2.333333333333333,56.0,0,1661,1494,0,132948.0
1,0,5,2,0,3,5.0,0,1,0,1,0,1,8,2024,0,3,8,0,1.6666666666666667,40.0,1,1714,1494,0,142026.0
0,0,3,7,0,3,10.0,1,0,0,1,1,0,1,2021,0,2,7,1,5.0,70.0,0,1679,1551,1,186200.0
5,3,0,5,0,3,2.0,1,0,1,1,1,0,6,2020,0,3,8,1,0.6666666666666666,16.0,0,1682,1567,1,170151.0
3,2,4,6,1,1,2.0,2,1,0,1,0,1,4,2023,0,3,8,0,0.6666666666666666,16.0,1,1623,1611,0,76426.0
2,3,1,0,0,2,12.0,1,0,1,0,0,1,12,2021,0,2,4,0,6.0,48.0,0,1626,1531,0,120100.0
3,2,3,5,2,3,10.0,2,0,0,0,0,1,6,2024,0,1,3,0,10.0,30.0,0,1623,1551,0,61640.0
4,2,6,7,1,2,10.0,2,0,1,0,1,0,6,2026,0,2,5,0,5.0,50.0,0,1661,676,0,86754.0
2,1,5,6,1,2,14.0,1,1,1,1,1,1,8,2020,0,5,13,1,2.8,182.0,1,1626,1494,0,114264.0
4,2,2,0,1,3,7.0,2,0,0,1,1,0,8,2024,0,2,7,1,3.5,49.0,0,1661,1595,0,131000.0
3,0,4,3,0,3,11.0,1,1,0,0,0,0,11,2024,0,1,2,0,11.0,22.0,0,1623,1611,0,104913.0
3,0,0,5,0,2,2.0,0,1,1,0,1,0,9,2022,0,3,7,0,0.6666666666666666,14.0,0,1623,1567,0,85688.0
4,2,0,4,3,2,14.0,1,1,1,1,0,0,5,2021,0,3,6,0,4.666666666666667,84.0,0,1661,1567,0,96267.0
2,3,6,5,2,1,13.0,0,1,1,0,0,0,12,2024,0,2,3,0,6.5,39.0,0,1626,676,0,61640.0
1,0,2,4,1,2,9.8,0,0,0,1,1,1,6,2025,0,3,10,1,3.266666666666667,98.0,1,1714,1595,0,133772.0
2,1,2,0,0,1,11.0,0,1,0,1,0,1,4,2024,2,3,8,0,3.6666666666666665,88.0,1,1626,1595,0,72800.0
0,1,6,3,2,2,0.0,1,1,0,0,0,1,10,2024,0,2,5,0,0.0,0.0,0,1679,676,0,133536.0
1,2,5,5,0,2,12.0,0,0,0,1,1,1,6,2022,0,3,10,1,4.0,120.0,1,1714,1494,0,113873.0
5,2,4,4,2,1,5.0,1,1,0,1,1,1,12,2023,0,4,12,1,1.25,60.0,1,1682,1611,0,128464.0
1,0,2,5,0,3,8.0,1,0,0,1,0,0,9,2020,0,1,3,0,8.0,24.0,0,1714,1595,0,138959.0
3,1,6,3,1,2,14.0,0,1,0,1,0,0,12,2025,0,2,5,0,7.0,70.0,0,1623,676,0,89300.0
4,2,2,0,2,1,6.0,2,0,0,1,1,0,4,2025,0,2,7,1,3.0,42.0,0,1661,1595,0,75071.0
3,0,3,4,0,2,6.0,2,0,1,0,0,1,1,2021,0,2,4,0,3.0,24.0,0,1623,1551,0,72690.0
0,0,6,6,0,3,7.0,1,0,1,1,0,0,7,2025,0,2,4,0,3.5,28.0,0,1679,676,1,185057.0
0,1,1,3,1,1,13.6,0,1,1,1,1,1,11,2022,0,5,13,1,2.72,176.79999999999998,1,1679,1531,0,133566.0
0,0,5,1,1,3,14.0,2,0,0,1,0,0,3,2026,2,1,3,0,14.0,42.0,0,1679,1494,1,173996.0
5,0,4,3,1,4,5.0,1,0,1,1,1,1,11,2024,2,4,11,1,1.25,55.0,1,1682,1611,0,128535.0
5,0,0,0,0,4,7.0,1,0,0,0,0,1,7,2026,2,1,3,0,7.0,21.0,0,1682,1567,0,104901.0
5,0,0,2,2,2,10.0,2,0,0,1,0,0,6,2023,2,1,3,0,10.0,30.0,0,1682,1567,0,139522.0
4,3,5,3,0,2,7.0,0,0,1,0,1,0,9,2024,2,2,5,0,3.5,35.0,0,1661,1494,0,105420.0
1,1,3,7,2,2,7.0,2,0,1,0,0,1,2,2021,2,2,4,0,3.5,28.0,0,1714,1551,0,83866.0
3,2,6,0,3,4,11.0,2,0,1,0,1,1,2,2023,2,3,8,0,3.6666666666666665,88.0,0,1623,676,0,103435.0
2,2,2,7,2,3,4.0,2,0,0,1,1,1,5,2024,2,3,10,1,1.3333333333333333,40.0,1,1626,1595,0,131170.0
3,1,3,3,2,3,13.0,2,0,1,0,1,0,1,2020,2,2,5,0,6.5,65.0,0,1623,1551,0,111295.0
1,1,1,2,3,1,9.0,1,1,0,0,1,1,1,2020,2,3,9,0,3.0,81.0,0,1714,1531,0,73394.0
1,0,0,2,1,3,0.0,2,0,0,0,1,1,3,2020,2,2,7,0,0.0,0.0,0,1714,1567,0,125024.0
4,2,2,6,0,3,10.0,0,0,0,1,0,1,6,2021,2,2,6,0,5.0,60.0,1,1661,1595,0,113807.0
3,2,1,4,0,2,1.2,0,0,0,1,0,0,3,2023,2,1,3,0,1.2,3.6,0,1623,1531,1,202887.5
3,0,5,2,1,2,13.0,1,1,0,1,0,1,4,2020,0,3,8,0,4.333333333333333,104.0,1,1623,1494,0,86200.0
